85,Mountjoy Square West,21,9,FALSE,30,FALSE,Dublin,1.45805E+12,MOUNTJOY SQUARE WEST,28,"{'lng': -6.258586, 'lat': 53.356299}",OPEN,2.01603E+13
86,Wilton Terrace,0,20,TRUE,20,FALSE,Dublin,1.45805E+12,WILTON TERRACE,39,"{'lng': -6.252717, 'lat': 53.332383}",OPEN,2.01603E+13
87,Leinster Street South,3,27,FALSE,30,FALSE,Dublin,1.45805E+12,LEINSTER STREET SOUTH,21,"{'lng': -6.254485, 'lat': 53.34218}",OPEN,2.01603E+13
88,James Street,31,9,TRUE,40,FALSE,Dublin,1.45805E+12,JAMES STREET,75,"{'lng': -6.287409, 'lat': 53.343456}",OPEN,2.01603E+13
89,Parkgate Street,37,1,TRUE,38,FALSE,Dublin,1.45805E+12,PARKGATE STREET,86,"{'lng': -6.291804, 'lat': 53.347972}",OPEN,2.01603E+13
90,Heuston Bridge (South),12,13,FALSE,25,FALSE,Dublin,1.45805E+12,HEUSTON BRIDGE (SOUTH),100,"{'lng': -6.292041, 'lat': 53.347106}",OPEN,2.01603E+13
91,Cathal Brugha Street,16,3,FALSE,20,FALSE,Dublin,1.45805E+12,CATHAL BRUGHA STREET,24,"{'lng': -6.260533, 'lat': 53.352149}",OPEN,2.01603E+13
92,Rothe Abbey,33,2,TRUE,35,FALSE,Dublin,1.45805E+12,ROTHE ABBEY,85,"{'lng': -6.30395, 'lat': 53.338776}",OPEN,2.01603E+13
93,Upper Sherrard Street,28,2,FALSE,30,FALSE,Dublin,1.45805E+12,UPPER SHERRARD STREET,44,"{'lng': -6.260641, 'lat': 53.358437}",OPEN,2.01603E+13
94,Fitzwilliam Square East,9,31,TRUE,40,FALSE,Dublin,1.45805E+12,FITZWILLIAM SQUARE EAST,89,"{'lng': -6.2509, 'lat': 53.335211}",OPEN,2.01603E+13
95,Harcourt Terrace,17,3,FALSE,20,FALSE,Dublin,1.45805E+12,HARCOURT TERRACE,41,"{'lng': -6.257942, 'lat': 53.332763}",OPEN,2.01603E+13
96,Jervis Street,21,2,TRUE,21,FALSE,Dublin,1.45805E+12,JERVIS STREET,40,"{'lng': -6.266651, 'lat': 53.3483}",OPEN,2.01603E+13
97,Ormond Quay Upper,23,6,TRUE,29,FALSE,Dublin,1.45805E+12,ORMOND QUAY UPPER,29,"{'lng': -6.268001, 'lat': 53.346057}",OPEN,2.01603E+13
98,Emmet Road,22,18,FALSE,40,FALSE,Dublin,1.45805E+12,EMMET ROAD,83,"{'lng': -6.308191, 'lat': 53.340714}",OPEN,2.01603E+13
99,Heuston Bridge (North),40,0,FALSE,40,FALSE,Dublin,1.45805E+12,HEUSTON BRIDGE (NORTH),92,"{'lng': -6.292432, 'lat': 53.347802}",OPEN,2.01603E+13
100,Blackhall Place,25,5,FALSE,30,FALSE,Dublin,1.45805E+12,BLACKHALL PLACE,88,"{'lng': -6.281637, 'lat': 53.3488}",OPEN,2.01603E+13
0,Smithfield North,2,28,TRUE,30,FALSE,Dublin,1.45868E+12,SMITHFIELD NORTH,42,"{'lat': 53.349562, 'lng': -6.278198}",OPEN,2.01603E+13
1,Parnell Square North,14,6,TRUE,20,FALSE,Dublin,1.45868E+12,PARNELL SQUARE NORTH,30,"{'lat': 53.353462, 'lng': -6.265305}",OPEN,2.01603E+13
2,Pearse Street,28,2,TRUE,30,FALSE,Dublin,1.45868E+12,PEARSE STREET,32,"{'lat': 53.344304, 'lng': -6.250427}",OPEN,2.01603E+13
3,Excise Walk,34,6,FALSE,40,FALSE,Dublin,1.45868E+12,EXCISE WALK,48,"{'lat': 53.347777, 'lng': -6.244239}",OPEN,2.01603E+13
